ethAddress,displayName,accountValue,day.pnl,day.vlm,week.pnl,week.vlm,month.pnl,month.vlm
0xa6ac14e7e3f5861371d8d43f18e7f67eba63d02d,,"$11,230.81 ",$630.19 ,$0.00 ,$53.24 ,"$57,545.06 ","$5,587.75 ","$84,023.66 "
0xacc78b5562c23e2a51408094fe331de724bf2b57,TSUKI,"$12,908.71 ","$1,154.19 ",$0.00 ,"$2,300.90 ","$59,048.00 ","$6,714.38 ","$83,715.48 "
0x2f733fa64fd63e3b1c8c0d2d3028661bf774c086,,"$238,535.87 ","$15,071.77 ",$0.00 ,"$28,897.88 ","$83,573.63 ","$29,289.04 ","$83,573.63 "
0xa02256cb85b4ab7a9dac6d9fc422e3ecefde0711,,$0.33 ,$0.04 ,$0.00 ,$0.00 ,$0.00 ,"$21,286.64 ","$83,434.17 "
0xdc4e300843a629e1a99ba710a72153e8a42d4cba,,"$116,607.70 ","$12,490.51 ",$0.00 ,"$27,919.28 ","$6,758.25 ","$54,248.46 ","$83,276.15 "
0x4801af178dd07390941931c7e6f82b61a4344a0b,,"$360,022.12 ","$43,967.29 ",$0.00 ,"$92,546.97 ",$0.00 ,"$169,320.53 ","$83,222.43 "
0x247d94e981327fd9bc0a006e9c4380e5e501ad09,,"$392,525.38 ","$45,217.63 ",$0.00 ,"$89,814.60 ",$0.00 ,"$195,563.21 ","$82,971.33 "
0xc7d555d7864d0ebb7d8748d8373bed95c9b20eb2,,"$17,318.91 ","$3,894.36 ",$0.00 ,"$4,270.12 ",$0.00 ,"$9,436.31 ","$82,868.45 "
0xd42350dfad9884113f21109b5a7a6736fb4d50c3,¨\_(ツ)_/¨,"$421,020.34 ","$49,402.90 ",$0.00 ,"$101,773.78 ",$0.00 ,"$205,198.00 ","$82,698.05 "
0x63286282fe46eed057c18e108ecf27bd3089c847,,"$322,175.57 ","$12,217.70 ",$0.00 ,"($2,717.24)","$23,732.18 ","($40,720.94)","$82,543.61 "
0xb28336fdedc00fd794ede5d4d41d3279a2e4abc7,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($862.62),"$82,451.30 "
0xbb774afab9cac8d3eb8eab60267df1ad65133e0c,,"$527,199.77 ","$55,929.10 ",$0.00 ,"$117,742.94 ",$0.00 ,"$231,534.45 ","$82,375.41 "
0x192e2ace45a4d266ee6be1634af0f67fc2f7d40a,,"$43,997.44 ","$4,828.84 ",$0.00 ,"$8,208.85 ","$37,051.61 ","$64,993.50 ","$82,300.72 "
0xc163326218229e60384334233abd7493b5fc1962,,"$131,487.43 ","$16,527.87 ",$0.00 ,"$25,673.34 ","$15,701.18 ","$51,800.58 ","$81,985.17 "
0x77358f42cc6adc89202c20a177c369bba147a574,,"$150,340.23 ","$14,150.06 ",$0.00 ,"$29,219.90 ","$18,915.60 ","$76,843.53 ","$81,893.55 "
0x51e04101d0e041bfa629d3f470980d401b13d1b3,,"$4,216.63 ",$0.00 ,$0.00 ,($669.45),"$52,127.46 ",($604.37),"$81,733.55 "
0x56aa159dd562e18a056f4256d0ffb312a3508dad,,"$190,804.67 ","$21,951.20 ",$0.00 ,"$45,697.60 ","$23,120.34 ","$95,695.27 ","$81,606.20 "
0x1b6f876416fd17e0f0cf2b7c47b0f13408156dbe,,"$391,808.19 ","$9,877.29 ",$0.00 ,"$32,711.47 ",$0.00 ,"$77,477.52 ","$81,431.20 "
0x813b4d5f38e92b9acc086356bf593381cb16017f,,"$9,273.66 ","$1,002.03 ",$0.00 ,"$4,303.38 ","$57,120.67 ","$7,972.54 ","$81,362.12 "
0xf07af0854c188bee4374520f5fb547a94718713d,,"$230,805.74 ",$0.02 ,$0.00 ,$0.04 ,$0.00 ,"$5,788.39 ","$81,256.67 "
0x6f41354ed0e00385a4a3454b7416acadd00fb704,,"$352,966.50 ","$42,696.98 ",$0.00 ,"$75,442.34 ","$58,244.00 ","$163,997.79 ","$81,172.76 "
0x95d1a3d9b111083e58fc275cd3c3c3b0f0b73969,,"$150,430.42 ","$17,538.18 ",$0.00 ,"$34,816.91 ",$0.00 ,"$74,804.15 ","$81,147.64 "
0x0a66c80be307b79399a503f8e1c9d2c81981f2a4,,"$238,976.53 ","$11,806.34 ",$0.00 ,"$15,494.52 ",$0.00 ,"$21,092.80 ","$80,887.62 "
0x1b4a4bd9c6b7f21b2139e19d9ceb3fdaa837f0c4,,"$456,944.96 ","$50,350.74 ",$0.00 ,"$90,717.51 ",$0.00 ,"$175,779.40 ","$80,787.34 "
0x4ba1d152409f43ad92ba358886fe94bae4f5f656,,"$100,926.71 ",$50.54 ,$0.00 ,$448.64 ,"$14,738.46 ",$615.89 ,"$80,761.65 "
0x1f24cc40522a6b75c57b8e9c32f851590fcfcb3f,Leandro - Inversion,"$2,100.68 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$100.68 ,"$80,273.39 "
0x16f037a3ddf53da1b047a926e1833219f0a8e1fc,,"$363,052.56 ","$46,147.65 ",$0.00 ,"$85,486.00 ","$50,052.38 ","$145,933.84 ","$80,067.46 "
0x08d4cc63da8dfe82106c1ca13449228560e3aba3,,"$3,600.94 ",$440.05 ,$0.00 ,$925.14 ,$0.00 ,"$1,520.87 ","$80,042.34 "
0xd600ee8c118b0617cac8b0c297eaa54631857fb1,,"$6,722.93 ",$63.00 ,$0.00 ,$64.87 ,$0.00 ,$303.52 ,"$79,851.38 "
0x98ff95ee640aeaaf0e3fe1dc21341e287c73d10e,,"$177,863.74 ","$21,449.16 ",$0.00 ,"$39,995.56 ","$14,089.25 ","$84,804.29 ","$79,795.78 "
0xcbbd4d9848ff74fd57403de6e24d64779a714155,,"$1,018,917.40 ","$124,350.97 ",$0.00 ,"$238,058.34 ","$79,627.61 ","$238,060.71 ","$79,627.61 "
0x9f4dff2c118728ace31117c8016458f954fdd5dd,,$4.58 ,$1.02 ,$0.00 ,"$1,298.28 ","$56,296.86 ","$1,326.83 ","$79,179.42 "
0x0e938f234cff703624a24770a18094cd71e2b37b,,"$17,927.46 ","$2,068.83 ",$0.00 ,"$4,479.44 ",$0.00 ,"$7,283.83 ","$78,991.79 "
0xc15463c6b0546c324bfce676b7af5b6262c4bc0f,,$16.41 ,$2.27 ,$0.00 ,$0.00 ,$0.00 ,($787.22),"$78,814.06 "
0xa655c528f4801b69342dc71f9397e29b5f20a251,,$9.75 ,$0.10 ,$0.00 ,($0.25),$0.00 ,"($5,584.78)","$78,724.99 "
0xa366f567180946983dfaa9668d5dc03587cf5f8e,,"$118,217.27 ","$13,763.14 ",$0.00 ,"$29,105.09 ",$0.00 ,"$39,569.98 ","$78,637.35 "
0xab930e565cad29ece7d143fc81ab876c68088fdd,,"$281,461.94 ","$27,209.06 ",$0.00 ,"$58,775.26 ","$15,073.90 ","$114,182.89 ","$78,582.05 "
0xcd4d702fd7cca86345b5ff17812f1b34e2f5071f,,"$361,438.46 ","$29,445.14 ",$0.00 ,"$70,891.33 ","$78,497.03 ","$154,170.02 ","$78,497.03 "
0x27b54282bc592bf533e48f700829abb5d0a45b78,,"$570,223.61 ","$71,581.45 ",$0.00 ,"$148,337.13 ",$0.00 ,"$278,761.42 ","$78,078.17 "
0xac81ab92cd76a0567bfc4d9aeb07970330131b8d,,$0.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($207.43),"$77,801.82 "
0xf26f650ebc7d43c778a30a181340b87513c68c08,Jeff save my PnL,$357.48 ,$42.96 ,$0.00 ,"($1,615.99)","$31,302.85 ","($3,694.33)","$77,778.21 "
0xe670acd904b2311011e6f4a05d27a69e6597589f,,"$143,448.55 ","$14,400.33 ",$0.00 ,"$29,944.16 ","$77,706.07 ","$29,944.16 ","$77,706.07 "
0xb9c72fe30d727d034448b0c0ca115fd0e5600589,AlexQ,"$15,642.30 ",($747.66),$0.00 ,"($2,538.63)","$10,525.20 ","$8,584.41 ","$77,592.60 "
0xfc596667f27c57695f34d3f756552ea29a33a076,,"$775,353.47 ","$86,540.49 ",$0.00 ,"$176,643.47 ","$77,422.40 ","$374,906.27 ","$77,422.40 "
0xad21a26e4f3af1cfc6a006121abddf3e7fa2fb6a,,"$886,767.20 ","$108,344.91 ",$0.00 ,"$203,141.87 ","$77,343.93 ","$411,025.57 ","$77,343.93 "
0xd681aaf4caa8ba620f3c513a24c62cc7424f99df,,"$134,239.95 ","$8,524.87 ",$0.00 ,"$15,005.06 ","$3,418.96 ","$33,761.70 ","$77,267.49 "
0xf1d653dd7d75089f322a6ae4a8512defcfbf3e48,use code SIRHONEY,"$150,340.36 ","$12,814.86 ",$0.00 ,"$26,694.53 ","$70,062.06 ","$56,797.54 ","$76,860.85 "
0xc335c38eb4397db98021b2a78e0ae76fc65ef5a9,,"$5,994.71 ",$0.04 ,$0.00 ,$0.06 ,$0.00 ,$32.51 ,"$76,699.74 "
0x49ee308e8bc244b76d8bb0a8dc677e51beac1a19,,"$34,862.75 ","$2,272.96 ",$0.00 ,"$3,779.72 ","$5,629.14 ","$10,161.72 ","$76,489.61 "
0xd453e91f692eb5437cf345e09545827576e3225d,,"$541,442.53 ","$82,019.02 ",$0.00 ,"$156,416.46 ","$69,592.16 ","$277,554.69 ","$76,449.24 "
0xdc123fb83ff6e50930de64a6bc32981af4ca3517,,"$172,880.14 ","$18,048.89 ",$0.00 ,"$35,392.00 ",$0.00 ,"$81,654.73 ","$76,255.65 "
0xda54d7c1f0b925ec2417afeb245344894db45edb,,"$252,409.72 ","$31,838.41 ",$0.00 ,"$66,163.75 ","$39,504.82 ","$127,209.32 ","$76,095.62 "
0xa9d508815d1216914706c03c566dc20dd972b383,,"$113,561.03 ","$13,734.79 ",$0.00 ,"$24,286.45 ","$4,032.41 ","$51,554.83 ","$76,072.65 "
0xe02e420ec55b4e03924d77c7b342c012541ba2d3,,"$6,005,222.77 ","$93,548.54 ",$0.00 ,"$122,579.47 ",$0.00 ,"$162,553.03 ","$76,049.83 "
0xfd28d67ed154b734257276e5d090721434bd51a4,Loso,"$4,102.83 ",$209.62 ,$0.00 ,$233.31 ,"$21,144.10 ",$593.41 ,"$75,839.19 "
0x12a101b3c28b0d4e611061980c8645c459663bf8,,"$629,444.80 ","$65,760.36 ",$0.00 ,"$138,240.39 ",$0.00 ,"$272,056.98 ","$75,755.38 "
0x03101ba0fd02a54d09d31849a8cab40dcd1a2c45,,"$183,262.69 ","$37,043.82 ",$0.00 ,"$49,935.27 ","$9,399.54 ","$71,696.59 ","$75,670.43 "
0x4f6402376db9401a6c18e8d59eb9e1c25c3a6ed3,,"$154,746.58 ","$18,710.41 ",$0.00 ,"$34,539.49 ","$50,763.39 ","$53,120.02 ","$75,668.21 "
0x2ea79d369140e6f5c84fe2ab80bbe8893b82a21b,,"$229,017.80 ","$25,090.06 ",$0.00 ,"$35,857.77 ",$0.00 ,"$53,138.48 ","$74,894.19 "
0x3ce9ac0dd8277e2993e83534d15e65caf00165ed,,"$124,918.39 ","$16,654.37 ",$0.00 ,"$30,299.66 ","$39,797.34 ","$59,190.71 ","$74,701.31 "
0xe14bb38111e390061eac1439023de9d4c1d102a4,,"$1,177.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$535.26 ,"$74,605.84 "
0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,,"$515,398.10 ","$70,353.84 ",$0.00 ,"$123,724.49 ","$49,947.20 ","$257,348.90 ","$73,475.43 "
0x71acff6d9b5ffdd3e56d459cf4472f13c4edebf1,,"$1,373.09 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,($625.64),"$73,252.89 "
0x709ff5d28cb0233b086eabd6d641cbf823d4566e,,$102.01 ,$0.00 ,$0.00 ,($219.18),"$33,237.73 ",($276.01),"$73,154.01 "
0xee7aff3673fe82fb2b380db6908c1ebe21cc4de2,,"$44,878.58 ",$272.90 ,$0.00 ,"($6,076.88)","$21,026.52 ","($7,956.77)","$73,150.38 "
0x853edc32c86c183e135720021adb0d84216b610f,,$229.29 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($753.08),"$72,024.13 "
0x30d8b47a25354d27e32b850c51f7f00a3ce76ffd,,"$100,405.90 ","$12,001.95 ",$0.00 ,"$24,268.85 ","$55,565.60 ","$29,030.61 ","$71,375.18 "
0xc18a75990f09b6e1d2c0a99ab5933ba6a40a4194,,$22.23 ,$0.04 ,$0.00 ,$0.07 ,$0.00 ,($381.91),"$71,255.46 "
0x7476e6acc1141aa10310986012615f97757e08f4,,"$205,482.89 ","$25,682.58 ",$0.00 ,"$48,901.33 ","$17,879.26 ","$93,445.50 ","$71,242.67 "
0xcd532243888d26791881064e24d4a25fd0041d98,,"$338,181.68 ",$433.07 ,$0.00 ,"$1,949.93 ",$0.00 ,"$13,554.12 ","$71,203.34 "
0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,,"$133,715.05 ","$4,979.52 ",$0.00 ,"$1,341.56 ",$0.00 ,"$33,986.28 ","$71,174.01 "
0x4b2c1c9fd92448b8912a2122ab279f2931e8977a,,"$115,593.18 ","$12,155.46 ",$0.00 ,"$33,541.42 ","$11,974.84 ","$63,623.14 ","$70,854.63 "
0x33f9109a340ef486d4998a875aa180d5600636c0,,"$1,504,084.38 ","$150,675.75 ",$0.00 ,"$324,006.11 ",$54.98 ,"$648,072.28 ","$70,566.19 "
0x3911ba96e67a6cdec97ec91ae85c0a840c3908d9,,$0.25 ,$0.03 ,$0.00 ,"$1,565.81 ","$70,498.44 ","$2,000.83 ","$70,498.44 "
0xc17910a4202f1e3ffa4823a34342bc7c86a6f565,,"$107,001.48 ",$927.92 ,$0.00 ,"$7,002.48 ","$70,084.25 ","$7,002.48 ","$70,084.25 "
0x9af48006fe9452c4f801e9a3d0339f8665c5f5c9,,"$101,459.69 ","$13,579.92 ",$0.00 ,"$24,467.10 ",$0.00 ,"$31,460.15 ","$69,999.51 "
0x223de53c677aa624764eedac168cc5aed8fbd419,,"$152,192.07 ","$14,658.48 ",$0.00 ,"$34,633.05 ",$0.00 ,"$68,451.92 ","$69,954.86 "
0xc5df464cc03e5e4d07277fbe116e596787217d3a,,"$737,696.01 ","$98,165.78 ",$0.00 ,"$179,208.86 ",$0.00 ,"$367,272.40 ","$69,681.64 "
0x2cd9c6d5f5b42f35aeaa94549364414f745b321a,,"$471,992.11 ","$54,568.57 ",$0.00 ,"$111,096.08 ",$0.00 ,"$208,443.84 ","$69,568.05 "
0xab73d686716339ed1f96829e59a5960fa34ecd7a,,"$449,686.68 ","$52,718.79 ",$0.00 ,"$97,225.50 ","$3,868.71 ","$199,261.72 ","$69,500.26 "
0xb6a067e43b96aff2f8234426172d06d2663c9684,,"$22,121.07 ","$2,539.46 ",$0.00 ,"$5,506.93 ",$352.72 ,"$10,107.18 ","$69,363.94 "
0xb2bdf8116c678763ba82ce6242bc7ffb23d34220,,"$26,745.78 ","$1,851.68 ",$0.00 ,"$3,336.20 ",$0.00 ,"$8,147.09 ","$69,327.72 "
0x8fbc89b8d9ed06f9454b8bd45277e64e1977693e,,$48.72 ,$15.59 ,$0.00 ,($437.84),"$36,806.88 ",$369.88 ,"$69,306.23 "
0x3a584f5f7885b33c09e47761a64ebe3b06f8fb21,,$277.29 ,$14.83 ,$0.00 ,($165.50),"$41,546.00 ",($292.44),"$69,136.42 "
0xc8def290228429d3bf526edf186d6276b1d45965,,"$507,958.05 ","$54,431.36 ",$0.00 ,"$105,559.08 ","$11,269.14 ","$251,186.22 ","$68,963.60 "
0xea24918a807399a819b74e30baa05f0375ecdbbd,,"$1,782.17 ",$191.57 ,$0.00 ,$411.74 ,$0.00 ,$213.42 ,"$68,951.60 "
0xdc06a5fa26cdcf56e482aac65a0b410ec787b227,jake,"$117,276.38 ","$15,703.50 ",$0.00 ,"$28,319.55 ",$0.00 ,"$55,596.84 ","$68,643.85 "
0xc0e29d686084dcf72331f37f326cf7a8c99b3c87,,"$2,271,821.88 ","$211,442.29 ",$0.00 ,"$397,779.29 ",$0.00 ,"$815,489.75 ","$68,641.50 "
0xb90626418fc66baf1f078257cca852030cbebb12,,"$1,975,216.89 ","$240,773.79 ",$0.00 ,"$479,955.03 ","$39,812.41 ","$837,853.13 ","$68,387.46 "
0x9709336c187e1258001063778f60503e30892019,,$2.41 ,$0.02 ,$0.00 ,($219.21),"$18,107.56 ","($1,189.79)","$68,032.44 "
0x78a49f136e168b14d85c7d8d54a38db8fce77c3e,,"$18,140.63 ","$1,083.32 ",$0.00 ,"$1,205.88 ","$67,765.24 ","$1,205.88 ","$67,765.24 "
0x7394dd6e970ecce75b1c36631c170d66aa172fc6,,"$19,308.55 ","$1,974.90 ",$0.00 ,"$3,713.39 ",$0.00 ,"$9,699.59 ","$67,662.27 "
0xbb9fe8cdb5d361d7dbdf23172b864d235f585980,,"$248,242.06 ","$28,553.64 ",$0.00 ,"$55,006.89 ",$0.00 ,"$114,475.71 ","$66,654.23 "
0xd88d7d6e38d42214447bca85064a8e7709ceea2d,Yamyyam,$2.46 ,$0.27 ,$0.00 ,$17.79 ,"$66,559.86 ",$18.36 ,"$66,559.86 "
0x6510aa58564db4d291dae6083f6d35752c7341b9,,"$440,892.69 ","$47,162.46 ",$0.00 ,"$100,649.23 ","$66,310.76 ","$185,458.90 ","$66,310.76 "
0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,,"$368,307.40 ","$11,347.97 ",$0.00 ,"($10,084.49)",$0.00 ,"($57,731.52)","$66,212.16 "
0x1a73f2f78059fe03901ef2f82817d06c9844bb23,,$63.53 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($24.86),"$65,920.94 "
0x2e2e2283d33db9ff91ec45e3aee480f5690e86ae,,$111.68 ,$1.78 ,$0.00 ,$3.62 ,$0.00 ,($274.00),"$65,872.89 "
0xd3fab52a0c93346f23a9b9b24fd45ea0b8dd3420,,$0.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$305.23 ,"$65,820.38 "
0x386f8249616769567fb5a900ef4a0d46d3884a5f,,"$717,551.92 ","$86,562.65 ",$0.00 ,"$176,960.13 ","$36,697.21 ","$335,410.25 ","$65,784.21 "
0x50ad7911a844ebf2646bfb611d0527ec463c4808,,"$1,000.00 ",$0.00 ,$0.00 ,$42.71 ,"$9,822.32 ",$229.70 ,"$65,701.59 "
0xc874875bd108aae0ea91888becd03dc0537231c2,,"$221,013.55 ","$19,352.90 ",$0.00 ,"$44,149.28 ","$65,396.28 ","$91,012.46 ","$65,396.28 "
0xacccc6bd99dba776282c1991a94c2f7279ac253c,,"$88,675.38 ","$9,494.16 ",$0.00 ,"$20,434.59 ",$0.00 ,"$23,302.13 ","$65,366.13 "
0x04d28632df44cb4128bdf991c8f9c7386b7b133c,,"$127,729.21 ","$14,952.17 ",$0.00 ,"$26,049.62 ","$9,915.06 ","$52,185.70 ","$64,992.97 "
0x9a85681b6e75a1ef81a69cf33e4f5aa2f058af73,,"$466,348.55 ","$51,545.92 ",$0.00 ,"$98,791.58 ",$0.00 ,"$194,753.02 ","$64,985.06 "
0xa093622d211d5839e383bae1d37995f6460be155,,"$3,141.94 ",($354.73),$0.00 ,$154.86 ,"$27,286.79 ","$1,652.73 ","$64,930.63 "
0xe95c8e73c8ba1e69de136c37f55376665cde32dc,,"$21,579.93 ","$1,940.51 ",$0.00 ,"$3,990.46 ","$10,630.79 ","$16,959.32 ","$64,742.58 "
0x241f0888751e28a2f93492fa94537c32c9222b92,,"$121,914.03 ","$16,893.63 ",$0.00 ,"$30,307.03 ","$45,322.88 ","$48,740.25 ","$64,508.34 "
0x7fe6df3bbc6c9e3ec61f2cd8765d3036b7fe063c,,"$14,851.98 ","$1,989.03 ",$0.00 ,"$3,586.87 ",$0.00 ,"$7,089.21 ","$64,489.93 "
0x4e21768ceeac8c6318f6fd99c2bd1806867dbfbe,,"$300,224.30 ","$19,341.35 ",$0.00 ,"$36,095.34 ",$0.00 ,"$79,610.14 ","$64,311.13 "
0x745f8d79df57eca1c500efd117b2b060ced0dba9,,$367.74 ,$40.94 ,$0.00 ,$80.33 ,$0.00 ,$160.63 ,"$64,242.61 "
0x85cc7d42d41a86c2036601c604a579a412531756,YoBTCkijaiho,$6.62 ,$0.04 ,$0.00 ,$0.08 ,$0.00 ,($107.24),"$64,170.73 "
0x3c3a891d1a0885e3e96bbf98d4c540f2e39e1c25,,"$3,372.32 ",$165.10 ,$0.00 ,$493.66 ,"$2,278.71 ","$1,001.71 ","$64,051.14 "
0x224e9b915c1cdfab50a92dbf5db7b6c77e10d346,,"$142,657.98 ","$18,624.16 ",$0.00 ,"$33,971.06 ",$0.00 ,"$66,191.48 ","$63,985.27 "
0x9eae15837a4de6a6e6e0619432afa9b75a913c47,,"$518,007.42 ","$54,935.55 ",$0.00 ,"$97,053.20 ",$0.00 ,"$231,484.56 ","$63,721.77 "
0xfc287a4b3661f35a5dc2f43303d51b07effd8b0b,,"$132,682.78 ","$11,803.05 ",$0.00 ,"$23,159.56 ","$6,375.37 ","$42,371.95 ","$63,691.87 "
0x475d0900e45e9d9f4661f30e616e2395da592720,,$0.35 ,$0.04 ,$0.00 ,$0.08 ,$0.00 ,"($1,646.18)","$63,605.19 "
0x37c9fe4d36d46a617539ccc67cc9d8f45ddd6a14,,"$237,347.24 ","($4,673.83)",$0.00 ,"($13,269.32)",$0.00 ,"($37,783.52)","$63,492.23 "
0x7480908a8ccf339aa35888fb2bf056a3482b089b,,"$57,648.76 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,349.62 ","$63,168.37 "
0x3b95ce42128c6952cadda8107a8dcd31de0fe91f,,$145.26 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($747.39),"$62,905.64 "
0xe973b2294cc76f2c9dcf7324667b363cc2d6dc58,,$1.54 ,$0.31 ,$0.00 ,$0.32 ,$0.00 ,$584.79 ,"$62,590.70 "
0x59c3539bd79e1eaf477f9962433df86fd1e1e074,,$0.06 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$101.02 ,"$62,201.51 "
0x8ce248a79ad77b12dcf6eb04d3b6c8aba98bfa5d,,"$33,570.29 ","($3,499.95)",$0.00 ,"($6,409.36)",$0.00 ,"($12,109.62)","$61,839.54 "
0x139791013f6dcc26f4052e6a7b8ed50099e7d15b,,"$186,900.90 ","$15,693.14 ",$0.00 ,"$29,931.21 ","$24,145.90 ","$59,094.06 ","$61,471.90 "
0x1aa97bc5b3622356a1a71dfc22314e899be29fe4,,"$141,762.76 ","$8,243.61 ",$0.00 ,"$20,580.35 ",$0.00 ,"$46,666.05 ","$61,340.69 "
0x0fac4efa9fb13445fe1df54213602db311688516,,"$255,519.02 ","$34,564.91 ",$0.00 ,"$69,813.66 ",$0.00 ,"$121,651.42 ","$61,256.04 "
0x5c5470eef68ba601a82a62a164dd1db632febf8a,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$273.85 ,"$61,186.64 "
0xd115a38ca72731a250b9c410b19e53158bb8b9d2,,"$245,423.42 ","$22,044.03 ",$0.00 ,"$47,210.82 ","$13,750.00 ","$103,341.83 ","$61,035.00 "
0x9311de216264a9a7a11291856dfa8d26ab2b904b,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($2,085.43)","$60,783.22 "
0x5d323dce0ff5c1713305e0665e2f7fa58f4d2dd4,,"$146,653.46 ","$15,832.54 ",$0.00 ,"$34,009.15 ",$0.00 ,"$65,612.30 ","$60,700.02 "
0x49c5bc60d1748296be96d5a2e9ad161bf586812e,,"$189,116.96 ","$10,682.77 ",$0.00 ,"$31,188.81 ","$9,330.37 ","$63,715.61 ","$60,662.61 "
0x9c852b6b61a0255d64b7e9b0e15ecfc4ce8f5e38,,"$222,402.28 ","$20,603.27 ",$0.00 ,"$44,362.33 ",$0.00 ,"$89,454.50 ","$60,390.30 "
0x07ec0f92b52586769c634ba5f60c7100d5a10662,,$0.00 ,$0.00 ,$0.00 ,($87.11),"$60,113.31 ",($87.11),"$60,113.31 "
0x57bc1c7ea92989d810658136259b381d9fcc199b,,"$119,996.88 ","$1,444.27 ",$0.00 ,"$2,680.12 ","$60,001.19 ","$5,368.40 ","$60,001.19 "
0xb6ea34678759713e1bc03f80a2044a5c3c1a1a43,,"$205,178.67 ","$41,624.62 ",$0.00 ,"$74,146.37 ","$59,998.18 ","$95,152.47 ","$59,998.18 "
0x9d3f56186ce4ba86214ae9127e07491f2449d698,,"$13,064.41 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,116.07 ","$59,751.42 "
0xe99c10276e38c5d1604ae375dbeec32cf36f708f,,"$222,625.20 ","$7,563.60 ",$0.00 ,"$26,397.65 ",$721.40 ,"$57,277.66 ","$59,519.18 "
0x28a8290ff15e494b1884b71a2459e7a15aaf995c,,"$423,269.99 ","$55,738.63 ",$0.00 ,"$108,234.72 ","$58,946.41 ","$221,436.53 ","$58,946.41 "
0x71140496a5d7523573ced502c144786c78d8403c,,"$110,943.97 ","$13,389.28 ",$0.00 ,"$25,009.86 ",$0.00 ,"$52,022.75 ","$58,920.86 "
0x6c3384a4947d4c979bd9b0f91a13cd6dd84107c5,,"$480,582.42 ","$58,702.14 ",$0.00 ,"$110,377.76 ",$0.00 ,"$227,348.52 ","$58,710.19 "
0x62ada4c40cfb35162c81b06f85997dbb48adeb37,,"$51,172.43 ",($447.24),$0.00 ,"($2,745.24)",$0.00 ,"$13,474.79 ","$58,665.51 "
0xc2035c132d9978992b7219e0e0a170ce09fca3da,,"$169,077.51 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$962.56 ,"$58,636.20 "
0xd0e9420932a05a28790174e5b0097d3a822c9d84,,$117.24 ,$0.03 ,$0.00 ,$0.05 ,$0.00 ,"($1,783.49)","$58,621.93 "
0x0a8b515288f3367e30f4d7142cd5a9ca1f8d092d,,"$3,849.02 ",$0.00 ,$0.00 ,$168.60 ,"$58,397.82 ",$168.60 ,"$58,397.82 "
0x67ea3c3d02c78d1cfdedfe77979bf6338b1d3d2f,,"$14,263.19 ","$1,714.50 ",$0.00 ,"$3,347.21 ",$0.00 ,"$6,741.54 ","$58,049.28 "
0x9f95326266c70a76c68013fb71572ebb00f4c0e5,,$0.20 ,$0.02 ,$0.00 ,"$2,044.71 ","$56,040.80 ","$2,658.29 ","$58,029.25 "
0x5fca640f57f2df6819ac4c251da2872f87ea257f,,"$148,907.66 ","$6,357.67 ",$0.00 ,"$56,977.94 ",$0.00 ,"$94,530.47 ","$57,842.80 "
0x0bf6c7775943c6e89550984cc7e185bac4adb156,,"$216,000.66 ",$0.18 ,$0.00 ,$0.20 ,$0.00 ,$606.67 ,"$57,726.68 "
0x1fc310f45b5b22a8e95a8f0e1fcff9d3c825edc6,,"$397,747.14 ","$46,743.20 ",$0.00 ,"$87,226.03 ",$0.00 ,"$173,518.24 ","$57,715.33 "
0x9e2652118b24b4ce9f0e782aa39d8cbbb97711f7,,$447.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($1,966.01)","$57,712.59 "
0xe70786609d684ad71e5156cdc40279e79413ed88,,"$116,822.57 ","$2,213.91 ",$0.00 ,"($5,556.82)","$36,707.16 ","($11,623.27)","$57,639.86 "
0x15ee5fbb9738e3fcea7a7326a29c1ff45c47aa23,,$0.66 ,$0.07 ,$0.00 ,"$2,666.40 ","$57,506.40 ","$20,770.16 ","$57,506.40 "
0xf503c4cac2b5a27f68eee197efb94e6fdeaa48d1,,$175.92 ,$18.78 ,$0.00 ,$40.32 ,$0.00 ,"($1,653.49)","$57,159.00 "
0xbb5cc243afd7cfb708e6bc7b2b0b70b902616ebb,,"$207,153.11 ","$2,966.60 ",$0.00 ,"$14,543.69 ","$22,148.24 ","$32,615.96 ","$57,032.88 "
